,unifrom,expo,erlang-1,erlang-2,erlang-3,erlang-4,tri
0,0.9745202242820693,2.05155765345322,3.8967151156970665,10.903921753997938,1.8141245266460662,3.384266515939888,4.865406742512885
1,0.7967763124847339,0.31223767737814523,4.117246948171152,1.7853792030512654,0.47667722776661875,3.3001789499059733,5.078820919433099
2,0.4918802244406617,0.24986419980629582,5.507993407422163,6.788571689519198,3.815540916613559,6.7911643506129495,4.999366833020685
3,0.7176535242451285,0.14974410958308998,8.472381242380314,11.292960235799825,6.17157071975746,5.758177193767373,5.6945239006771
4,0.169498002381115,1.6846512299133614,4.797490349640457,8.364016827299341,3.889222995026395,5.830769045484805,2.7185973935582997
5,0.9853319848512171,1.0180767761688507,27.315875211097513,10.364181183348759,7.354744387846289,1.43643690917032,6.394991803658515
6,0.2673040274170646,0.3140953826898201,28.87167614251776,9.097511350059385,9.195325214599864,2.910363983644691,4.736991936433931
7,0.889595358326162,0.16586887447676496,33.65998172231455,6.313117425267041,4.809304952757548,9.819669135331672,6.526193887048608
8,0.07231795729824086,0.8887428632261772,16.48159509855019,6.761706726259269,5.894825212096103,1.4602599536357288,2.30309958852478
9,0.8260140207654133,0.8022767541917694,3.944291000330567,3.9907911777637843,6.2004584693335065,6.663302729910456,4.878246521507793
10,0.8919918275916262,0.9373430725209436,13.227938727066414,3.9886562597824486,0.9490259284815941,3.1378195831188216,5.440081893602712
11,0.5645569545973282,0.5877496028151338,7.163439591626915,0.15803991165175207,11.267877558890659,4.506141632208784,4.953764189441964
12,0.774675341041416,0.36216595203863805,22.3172434270997,12.052412662840531,7.0952296659879615,1.7415631564462288,6.72769401760873
13,0.17407125821999125,2.414411222457015,15.819634807991363,3.8895415395318915,12.304343926030873,2.7735341242174987,4.428831123737212
14,0.20825267974995532,2.7443852532961177,0.6525150619964524,14.099732807043978,1.1776920372079585,3.055955277355616,3.28376514930047
15,0.8597681190671974,1.1439298088560548,12.515284286280536,5.63811334400801,9.3732727454048,5.313670717916938,5.7334010796300845
16,0.5622584375608678,0.42700532819644116,15.54891803383679,11.640787634539363,1.9583276168019985,2.9862319555895063,5.92139749111003
17,0.12912900030581043,0.3158901878080641,11.304125050869875,5.694848158981204,3.930412950912128,6.7231526628677045,3.9859326627158413
18,0.8099048955376845,2.1744252532727226,5.467031952788501,6.282780546670147,3.9391023032382657,3.103931894231342,5.475930761020426
19,0.2449868635708663,0.5415783212337073,16.730779937875496,9.43465695358832,3.326329991597105,3.4583578260161683,5.86066173244186
20,0.29227777244004416,0.5699230090910512,3.2193300047526536,3.724118372921275,5.305206504749335,6.191261769427664,3.6727433851316285
21,0.707106705770566,6.3099139168838585,14.095408398959988,3.6887657739489668,6.833500096517267,2.922648505884731,4.366058017900926
22,0.9280817074912694,0.3744483897672463,1.4009377612035974,1.2075191431248702,2.776599824356668,3.3468304788981356,6.403129246577903
23,0.26600601963012116,0.5354108192496216,1.1544795926832085,9.86168707544192,4.55833715858425,1.6451426017121613,6.906789030089385
24,0.2228546064062754,0.7172318475441273,1.6650527493229506,5.166802739088334,3.1040396012025493,4.534388446162282,5.504244848786855
25,0.6441005288868118,3.4192208808538203,12.293110951150942,10.958230891521707,4.218064302749046,3.5483454433734565,4.529292993163415
26,0.456883602630463,1.9671674594535615,11.05429639980532,4.501867102728806,8.63889424384589,3.998746261238219,5.556009422416712
27,0.27021112594646035,1.437622703060795,6.597976672912729,2.0597505359007986,2.2299008971561722,2.6202729703124885,5.189979871505779
28,0.09817849608041118,0.37548224237402167,6.618768848077113,7.364331243252511,6.94761396153091,1.0929488079416831,4.6636308125007835
29,0.36440979103178817,1.5059588053284076,3.11161664670096,6.565212931740522,4.66971862205642,5.274673027429967,5.844283394765006
30,0.3426110239373703,2.6551901345086595,15.10462393499479,9.432930630939172,2.034282081934301,3.908343851272451,5.1230063196322515
31,0.10529319441501372,0.3997554526965973,43.263205102009906,24.76330564178734,4.202368164413635,5.544889897427328,3.1710985289647713
32,0.14037883841442833,0.4539821417712795,50.65726891576939,6.560759369603099,2.4320907374716887,10.011431816114937,4.337527300964918
33,0.5689856819872241,0.9126172004598213,2.183682226832538,11.854932215036275,4.944080331725944,5.122196893713277,3.4632761224408903
34,0.33756418452800363,0.16528490565150447,8.694590893231235,6.848269937110013,0.3707736915471251,3.3700590268195305,5.424984667053909
35,0.7893958931311563,0.020320394616158827,7.64783526975015,0.9717659348639337,2.9054784410357732,1.1561157419121524,4.578380874880128
36,0.0708559767793211,0.5700849299665481,9.332027062123457,6.258533124881729,6.752267963869534,2.9071642391669945,3.295541022420963
37,0.8230907701118909,0.9117960695059996,24.691967226469565,2.07949910443915,2.2436507685153684,3.52256771454186,4.314094150354302
38,0.2262916155076613,0.13462407696684303,15.75359606016937,0.9734037377906741,7.889669971110192,5.392194638018495,3.080515659596497
39,0.5239492330066184,0.5939144699492338,16.069329286898014,1.4872172686591028,3.2536498531438123,3.9415651750803598,5.129253482809987
40,0.9140010927521016,0.5924216689725547,2.8168932250011665,5.8253115462499006,2.8329435290949965,4.079835743832849,3.6539763131356224
41,0.76664433838722,1.7404806769570913,30.65645427580663,7.917037056835218,4.373392471787846,6.9662003502059475,3.77362238708327
42,0.4436389041645379,0.5649800324856923,0.7607777170124985,18.36724561584583,5.850698773298504,2.3964545844010865,5.3696158319896945
43,0.7624616324979347,0.9545275960693264,0.4302561062736505,6.398955249605003,0.9672908660867497,3.393955252757194,3.711194003233366
44,0.055880636888611,0.6540192058381861,4.936955707969882,3.150523017494829,2.417056340299246,8.77840030037618,4.957500372145062
45,0.1613601083152566,0.12835898613357435,25.208449371425807,9.555035201787987,7.704494653930102,3.841942588569384,5.168880251715873
46,0.8832884023823129,0.5258874289097094,6.308593159337979,15.148927934782522,6.97659526864946,6.875264337000617,5.702431484984849
47,0.37115813493118477,0.012112522764773086,21.412860068292048,6.022724400134378,2.996027806450959,5.086358643418892,3.9749932213378454
48,0.963362111539448,2.073545548292128,18.304443431107707,13.044969391325191,5.775118255589966,4.202598828954061,6.487835114855708
49,0.3861484895907622,2.4633447175821406,25.291019175758265,5.513206684525064,1.7992886133015655,4.296577962169116,4.926800863793242
50,0.5326404865157488,0.8741747204552517,3.8069798052798594,8.789912120026617,2.0885664881498505,3.0256965122468014,4.791763652066768
51,0.6087601048823387,1.2456835327936575,5.676359054252844,1.8723593150675906,4.063319493237853,3.40076559851013,3.300432875311786
52,0.576796253666166,0.029030200176599436,6.857443102956226,5.797267404794889,9.015089628383054,1.902711364829142,3.4126569198084753
53,0.99925405785986,1.8873932167148715,29.36237223044114,2.9315957328820588,3.5019102598857605,10.98051205967405,3.896174505935792
54,0.4355225442465206,1.1023252754059123,8.526477944848256,3.629302816646439,6.983486331487433,3.8000099697731566,4.876036885454721
55,0.21527969163937954,0.4597388212059688,16.136178053055772,17.70634012359038,4.071110081407223,3.839185244371726,5.256783377120999
56,0.7616245228111506,3.0050658093971148,39.80069675737353,6.711894759927354,10.577992347071678,6.3090910100282525,4.822457685511754
57,0.14519048314753402,0.007323313875467356,23.627933229548702,10.162373160644332,3.208009370319008,2.120627700305639,3.093178725140617
58,0.49547791961809196,1.1210243348172226,14.999945121452324,6.623816329081346,10.616901975960953,3.750540186935658,4.91728718266927
59,0.6320756942004304,1.4075516073421641,13.04572866129566,1.2919907444080485,7.612083679746354,2.461011480283662,4.061611650301379
60,0.6286989889020607,0.022466788440637528,10.334200937603882,4.54181495101995,4.829176665077794,2.0316417034300818,5.438180018380606
61,0.36476315667245995,0.22809417770376408,7.94849806615716,9.925707539555765,11.390265844968532,7.351124954889509,4.860813285043456
62,0.9273637512441288,0.1453644278716226,10.087736285958735,1.0562910629459132,1.0926189857366275,1.9851612130272887,3.240845591931847
63,0.011194669612710872,0.739411732402498,11.66951914856023,17.557721705011517,10.627986808281566,4.321159113917408,5.6212812901828215
64,0.433757151621706,0.9539808733543222,11.927036042922866,1.7792346088946807,2.9755986313075065,3.545190116372517,5.44488936468942
65,0.6401771578212125,0.971822107337001,41.803144389551946,4.442969696511028,3.7783414082603564,4.5960399389032,4.124866510032842
66,0.9197276355008526,0.7302920499371424,4.098913677925914,2.6696865204175855,1.4326555381177197,1.3800640384243117,3.4557807808346603
67,0.4422813396148454,0.4193150453531084,18.345227042667744,8.817350155806508,0.997522384485108,6.039382035741342,5.0367948426037215
68,0.2841912157642741,0.15900883482015502,20.349114722704005,1.2699999570071356,6.518625195627095,2.1094101206409492,6.448009111731782
69,0.2058214329277953,0.8704707539339142,7.360311289925993,2.2553459712731403,4.217062766368769,4.358888729200667,4.902134655157583
70,0.47430574855617025,0.5239100088587496,0.14175616756570003,12.079396312235001,7.420001914226816,2.940937351366329,4.4893719035423985
71,0.026492042602051846,0.3314611461320012,13.50689370337637,5.3912537702991035,1.2647622577910105,3.372591070160195,4.816512624581025
72,0.5432640042735418,0.7509149263517038,4.75434596876123,1.1123365036047053,1.5528937853113804,6.388293987290815,6.361296490149217
73,0.7396707200364656,1.8163162946215292,0.6738760717299294,8.284270263581204,5.074629181672278,2.790508705465844,3.5679838127435204
74,0.7118695561992885,1.169027230411962,3.6487249155664383,4.925089919606227,5.302440923051308,3.036480258732875,5.519441001965207
75,0.8249341894973792,0.7034565654987635,13.379486849631865,7.843483135826158,10.237876833710875,3.295667174023017,4.813207604135397
76,0.7751114462396134,1.0560502924680064,13.084546009393918,6.767766713174717,1.5791223158392236,1.6797367486605483,5.7164915521683515
77,0.7408785968717135,1.58469982094026,72.73796786979912,1.3507211518469808,5.474092431813756,4.3384486148932435,5.501828152361103
78,0.8369487637665665,0.7587257724866614,18.482630552881623,17.96505990221725,2.190745559052746,4.4918289309473005,6.511338449429367
79,0.31286670929522853,0.05718867973615305,4.281188660033808,4.111043580176317,5.380865148188848,3.5480848207578872,6.321764063727508
80,0.4532331061925806,0.509241324595521,24.00962248704098,2.196228384615578,4.0019948418488225,2.0826327256038932,4.3201186647491765
81,0.7395796377824327,1.9966683330653034,7.791823308369797,5.148671209680546,4.053535651946698,0.9382865857444369,4.785075847458275
82,0.18066016091774684,1.5272674938834137,1.0698102865266266,9.736049479262375,6.488173703092135,4.723127860409868,4.4281537226975
83,0.8311444993544819,0.21105779364708452,30.744428529590277,11.937566142575575,2.085688184118999,3.2439384487168685,3.8663442759011613
84,0.5538081771246504,1.8496570562448638,30.717320921108907,11.461865551093268,7.780171781373371,2.876221397952417,5.139411490049466
85,0.009673134664733962,3.602868033609979,10.946058114584819,2.830248624203848,4.0757099548350375,5.302978932793322,6.203661770008928
86,0.45418526146821603,1.5686083412835308,74.57972256263513,1.2613139219909524,4.614322577859289,2.1714459990384234,5.84731874256954
87,0.47672922356695324,0.528327231929971,4.504716977748733,8.229125436179052,4.545767843406247,4.088374082512223,3.988282433385434
88,0.5713245963160256,0.05504124471021785,8.164111087298355,18.548095353260575,5.285118360423256,1.2707378979520443,3.8198353648466803
89,0.5456411055577177,1.1061018509026017,9.468294437614892,6.510116109553065,1.2352817625932127,4.8286065365073725,3.8935256271572793
90,0.055072900176850736,3.405465140508075,4.214880399196747,9.354164965384108,6.738307774607481,4.836633941197184,3.2275097571950884
91,0.15455761338499596,0.5862689168280648,18.229483424692955,2.214176162543187,8.701358408747643,5.377810690688858,5.26896093543954
92,0.15101223652618956,1.0162174948294178,9.106380964606641,5.75437704191682,9.01588521252916,6.944471901965355,3.5533008531987953
93,0.07371178710266513,1.8412859236375785,9.887195760662296,1.9142991035310262,3.546973410950297,3.420065978035427,3.3419756972205077
94,0.011626997592383392,1.5318649125978236,16.857229174361752,10.86180806871575,2.9661396275137237,3.949547274770827,4.547427275014639
95,0.013577207267357894,1.003028870733912,18.112696717955338,5.40490519255584,3.063400721184134,6.243721185468601,3.2692187918572326
96,0.8203943604638898,0.23961457430264474,20.452597958290955,18.999406242380722,3.3783716876442766,2.4129770115893865,5.107981685458723
97,0.43300084556592733,0.8310129341276643,6.787224882654113,2.479427834467955,4.631663159985004,3.593109616151153,4.850764541096978
98,0.8373798598999633,0.35528502398388356,7.5703267482281085,2.2087997956282477,3.7849708669018347,3.21110038788513,3.854445391134753
99,0.12714153721280064,0.8650395938143778,37.55056360385227,9.721256369562989,2.636747088209762,2.872425675040042,5.8694296643351604
100,0.08039663534906882,0.8479251607888596,8.758399172590718,2.7216508302535436,3.7875438697323482,4.770457685617754,4.919088746624732
101,0.9454955890636472,1.2404983162902106,37.31880815825073,11.299107824149488,6.252123687332398,2.8827952066150866,6.0594095365832334
102,0.19911503466407587,4.374496337872464,13.26650766684967,13.597022116549605,3.1294105025096837,5.071294289972927,4.705076227034887
103,0.2622716510807084,0.5759408239381368,15.237381806882578,32.77106838488247,2.613619716277026,5.233620699993024,5.9974708350236545
104,0.7853936985819937,0.19733455259832977,21.936751946923447,0.2888726486944759,7.420057889025916,2.190848899230625,2.9138552688886805
105,0.5772891994013604,0.9415618153555411,8.76005082428606,3.402465130321969,7.7879199068805285,2.8237597132115955,5.196403671701084
106,0.8031575568060844,1.012270624822818,4.124864918312871,13.500689709876783,4.6933771997827,0.9046140738127405,5.1416470269357015
107,0.4057258099613319,0.29988425883205433,0.6765039799237222,5.697507807771497,1.7406841619671898,3.3122445437918886,4.5258069570005
108,0.7028433416494795,0.07933036245994735,5.001248421960614,10.442867685696108,9.181690183779097,4.817032078575416,5.405095257859525
109,0.07184670251459035,1.5910674069579516,8.401169760126251,3.3098880706582645,11.693134994134642,5.526838582221532,2.882633008612793
